;VIDEO_ID;VIDEO_NAME;SENTENCE_ID;SENTENCE_NAME;START;END;SENTENCE;SPEAKER_ID;SENTENCE_LEN
12313;1gTkFzIRzYk;1gTkFzIRzYk-8-rgb_front;1gTkFzIRzYk_6;1gTkFzIRzYk_6-8-rgb_front;32.47;35.49;So for me, this would be something that I might want to have some fun with.;8;16
12314;1gTkFzIRzYk;1gTkFzIRzYk-8-rgb_front;1gTkFzIRzYk_7;1gTkFzIRzYk_7-8-rgb_front;38.99;42.16;Second bracelet option that we have is this one here.;8;10
12315;1gTkFzIRzYk;1gTkFzIRzYk-8-rgb_front;1gTkFzIRzYk_8;1gTkFzIRzYk_8-8-rgb_front;42.68;44.93;This is an example of a charm bracelet.;8;8
12316;1gTkFzIRzYk;1gTkFzIRzYk-8-rgb_front;1gTkFzIRzYk_9;1gTkFzIRzYk_9-8-rgb_front;45.69;49.41;And one that I can see going well with a sparkly ring.;8;12
12317;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_0;1gWf0iJUvyg_0-8-rgb_front;0.4;3.19;Hi, in this segment we're going to do another type of a foot brush.;8;14
12318;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_1;1gWf0iJUvyg_1-8-rgb_front;3.97;11.3;We call this one the Tommy kick or the Tommy brush because he's basically the guy who does it the best and it kind of got named after him.;8;29
12319;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_10;1gWf0iJUvyg_10-8-rgb_front;46.47;49.82;You can go into a lot of different moves after that Tommy kick.;8;13
12320;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_11;1gWf0iJUvyg_11-8-rgb_front;50.03;56.99;It's a great way to save a Frisbee or to pass a Frisbee or to get the Frisbee into another different part of your combination.;8;25
12321;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_12;1gWf0iJUvyg_12-8-rgb_front;57.17;60.35;So we'll try that one, one more time you go to clock spin.;8;13
12322;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_13;1gWf0iJUvyg_13-8-rgb_front;60.82;63.15;You'll set it up swing your foot across.;8;8
12323;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_14;1gWf0iJUvyg_14-8-rgb_front;63.64;64.51;The Tommy kick.;8;3
12324;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_2;1gWf0iJUvyg_2-8-rgb_front;12.3;16.44;And what we're going to do it's, this one for me a clockwise spin.;8;14
12325;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_3;1gWf0iJUvyg_3-8-rgb_front;16.86;21.28;So clockwise spin here and then I'm going to look at the bottom of the Frisbee again.;8;17
12326;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_4;1gWf0iJUvyg_4-8-rgb_front;21.28;26.62;I'm going to bring my foot up and I'm going to hit it with the outside of my foot bringing it back here.;8;23
12327;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_5;1gWf0iJUvyg_5-8-rgb_front;26.62;30.11;Swinging it across the Frisbee so it comes back up this way.;8;12
12328;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_6;1gWf0iJUvyg_6-8-rgb_front;30.54;34.46;So clock spin here, here.;8;5
12329;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_7;1gWf0iJUvyg_7-8-rgb_front;35.88;36.73;Try that again.;8;3
12330;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_8;1gWf0iJUvyg_8-8-rgb_front;36.87;39.74;Clock spin set it up here.;8;6
12331;1gWf0iJUvyg;1gWf0iJUvyg-8-rgb_front;1gWf0iJUvyg_9;1gWf0iJUvyg_9-8-rgb_front;41.47;44.69;Clock spin set it up here.;8;6
12332;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_0;1gXWDKek85Y_0-8-rgb_front;0.57;6.39;So, like what I told you in the previous clip, the first thing that we need to do is go ahead and take this seam out.;8;26
12333;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_1;1gXWDKek85Y_1-8-rgb_front;6.88;9.29;And most pants have a tack here.;8;7
12334;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_10;1gXWDKek85Y_10-8-rgb_front;28.4;29.21;There we go.;8;3
12335;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_11;1gXWDKek85Y_11-8-rgb_front;29.55;31.0;The seam in the middle right here.;8;7
12336;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_12;1gXWDKek85Y_12-8-rgb_front;31.49;32.81;They're never going to be over here.;8;7
12337;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_13;1gXWDKek85Y_13-8-rgb_front;32.81;34.23;They're always in the same spot.;8;6
12338;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_14;1gXWDKek85Y_14-8-rgb_front;35.46;38.37;Let's just go ahead and cut this one too.;8;9
12339;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_15;1gXWDKek85Y_15-8-rgb_front;39.3;41.1;Be real careful if you are using a razor blade.;8;10
12340;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_16;1gXWDKek85Y_16-8-rgb_front;41.1;42.88;You don't want to cut your pants.;8;7
12341;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_17_18;1gXWDKek85Y_17_18-8-rgb_front;43.5;52.73;These types of clothing, they'll fray pretty easily.We'll have that one open. Now that we have that done, we're going to be taking out this chain-stich.;8;26
12342;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_19;1gXWDKek85Y_19-8-rgb_front;53.71;55.41;That keeps the hem up.;8;5
12343;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_2;1gXWDKek85Y_2-8-rgb_front;9.29;10.3;Sometimes it is sewn.;8;4
12344;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_20;1gXWDKek85Y_20-8-rgb_front;55.41;63.5;And that's a blind stich and usually they're right here in the corner where the seams are.;8;17
12345;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_21;1gXWDKek85Y_21-8-rgb_front;64.0;66.48;You just have to look for a small piece of thread hanging out.;8;13
12346;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_22;1gXWDKek85Y_22-8-rgb_front;66.48;67.68;See there's a leap right there.;8;6
12347;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_23;1gXWDKek85Y_23-8-rgb_front;67.68;71.38;I'm pretty sure, that's right where the blind stich starts.;8;10
12348;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_24;1gXWDKek85Y_24-8-rgb_front;71.38;72.11;Yeah, that's it.;8;3
12349;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_25;1gXWDKek85Y_25-8-rgb_front;72.57;75.64;You just pop that out and it just pulls right out.;8;11
12350;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_26;1gXWDKek85Y_26-8-rgb_front;75.86;84.65;And this is the reason that a lot of men's pants the hems will come undone because if you pull one thread like that, and I'm sure this has happen to you before, the hem is out.;8;37
12351;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_27;1gXWDKek85Y_27-8-rgb_front;85.27;86.84;And now we have to go do the other one.;8;10
12352;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_28;1gXWDKek85Y_28-8-rgb_front;86.84;88.51;Let me open this up.;8;5
12353;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_29;1gXWDKek85Y_29-8-rgb_front;89.78;91.4;You just kind of look around.;8;6
12354;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_3;1gXWDKek85Y_3-8-rgb_front;10.3;13.29;Sometimes it is done with a needle like a little tack.;8;11
12355;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_30;1gXWDKek85Y_30-8-rgb_front;91.4;92.13;And there it is.;8;4
12356;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_31;1gXWDKek85Y_31-8-rgb_front;92.13;96.64;You can kind of see it because it the seam overlaps itself.;8;12
12357;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_32;1gXWDKek85Y_32-8-rgb_front;97.79;98.82;I think that's it.;8;4
12358;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_33;1gXWDKek85Y_33-8-rgb_front;98.82;99.87;That might not be it.;8;5
12359;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_34;1gXWDKek85Y_34-8-rgb_front;101.57;102.23;Okay.;8;1
12360;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_35;1gXWDKek85Y_35-8-rgb_front;103.01;104.81;Maybe it takes you just a minute, but that's okay.;8;10
12361;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_36;1gXWDKek85Y_36-8-rgb_front;105.71;107.28;Oh, I think it's the wrong side.;8;7
12362;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_37;1gXWDKek85Y_37-8-rgb_front;107.28;108.49;Let me look on the other side.;8;7
12363;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_38;1gXWDKek85Y_38-8-rgb_front;110.29;112.09;Even me, it takes me several times.;8;7
12364;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_39;1gXWDKek85Y_39-8-rgb_front;112.12;113.83;I think there it is right there.;8;7
12365;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_4;1gXWDKek85Y_4-8-rgb_front;13.36;16.33;But, I like to use a razor blade to take things a part.;8;13
12366;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_40;1gXWDKek85Y_40-8-rgb_front;114.3;117.08;See usually the tell-tell is when the piece of thread is hanging out.;8;13
12367;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_41;1gXWDKek85Y_41-8-rgb_front;118.3;119.0;Pull that.;8;2
12368;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_42;1gXWDKek85Y_42-8-rgb_front;119.42;119.94;There we go.;8;3
12369;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_43;1gXWDKek85Y_43-8-rgb_front;119.97;121.57;Let me just yank this thing out.;8;7
12370;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_44;1gXWDKek85Y_44-8-rgb_front;123.84;124.37;Okay.;8;1
12371;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_45;1gXWDKek85Y_45-8-rgb_front;124.61;136.22;So, now that we have the hem undone, we're going to lay it out and in the next clip we're going to talk about the measurements and why we're going to mark it the way that we're going to mark it.;8;41
12372;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_46;1gXWDKek85Y_46-8-rgb_front;136.22;138.68;So, let's do that in the next clip.;8;8
12373;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_5;1gXWDKek85Y_5-8-rgb_front;16.33;17.94;You can use a seamer ripper if you want.;8;9
12374;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_6;1gXWDKek85Y_6-8-rgb_front;17.94;20.0;You just make a little tiny cut.;8;7
12375;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_7;1gXWDKek85Y_7-8-rgb_front;21.37;22.31;Bring that down.;8;3
12376;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_8;1gXWDKek85Y_8-8-rgb_front;22.55;24.9;You do it to all sides.;8;6
12377;1gXWDKek85Y;1gXWDKek85Y-8-rgb_front;1gXWDKek85Y_9;1gXWDKek85Y_9-8-rgb_front;25.01;27.3;And these are always done right at the seam .;8;10
12378;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_0;1ghvkzsMgbM_0-8-rgb_front;0.49;5.19;Today we're going to make this beautiful vegetable flower centerpiece in crudites.;8;12
12379;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_1;1ghvkzsMgbM_1-8-rgb_front;5.85;12.91;Not only is it a fabulous centerpiece for your table, it is a unique way to serve your vegetable crudites.;8;20
12380;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_10;1ghvkzsMgbM_10-8-rgb_front;49.14;51.18;So you'll want to cut off the ends.;8;8
12381;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_11;1ghvkzsMgbM_11-8-rgb_front;53.17;55.71;And then you want to cut a slice.;8;8
12382;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_12;1ghvkzsMgbM_12-8-rgb_front;56.06;58.95;About a quarter inch slice like that.;8;7
12383;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_13;1ghvkzsMgbM_13-8-rgb_front;59.08;60.27;Into little rounds.;8;3
12384;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_14;1ghvkzsMgbM_14-8-rgb_front;61.5;65.56;You want quite a few of these because you need two for each flower.;8;14
12385;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_15;1ghvkzsMgbM_15-8-rgb_front;66.19;68.36;And it depends on how many flowers you want to make.;8;11
12386;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_16;1ghvkzsMgbM_16-8-rgb_front;68.36;72.69;If you want a nice full basket of flowers, you're going to make a lot of flowers.;8;17
12387;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_17;1ghvkzsMgbM_17-8-rgb_front;74.03;75.66;And then you just set those aside.;8;7
12388;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_18;1ghvkzsMgbM_18-8-rgb_front;76.11;81.04;And then I'll show you how to slice the root vegetables for the flower petals.;8;15
12389;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_2;1ghvkzsMgbM_2-8-rgb_front;13.4;17.79;The basket is stuffed full of fresh vegetable sticks ready for dipping.;8;12
12390;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_3;1ghvkzsMgbM_3-8-rgb_front;18.21;21.46;And the flowers are made of an assortment of root vegetables.;8;11
12391;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_4;1ghvkzsMgbM_4-8-rgb_front;21.7;22.58;All edible.;8;2
12392;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_5;1ghvkzsMgbM_5-8-rgb_front;22.93;27.8;Including sweet potatoes, turnip, radish and kohlrabi.;8;7
12393;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_6;1ghvkzsMgbM_6-8-rgb_front;28.06;30.53;We'll start by preparing some carrot rounds.;8;7
12394;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_7;1ghvkzsMgbM_7-8-rgb_front;30.89;32.67;You want to peel some carrots up.;8;7
12395;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_8;1ghvkzsMgbM_8-8-rgb_front;32.67;36.78;You want to use some skinny ones and some fat ones.;8;11
12396;1ghvkzsMgbM;1ghvkzsMgbM-8-rgb_front;1ghvkzsMgbM_9;1ghvkzsMgbM_9-8-rgb_front;37.69;47.61;So we'll peel those and then we're going to cut a whole bunch of little rounds that we'll use for making our flowers.;8;23
12397;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_0;1gjp23WV368_0-8-rgb_front;0.51;6.86;So after you have both your synch and asynch four club fountains together, you might want to think about switching in between them without stopping.;8;25
12398;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_1;1gjp23WV368_1-8-rgb_front;7.4;11.3;Now this is a pretty cool visual effect, but it will take a lot of time and a lot of practice.;8;21
12399;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_2;1gjp23WV368_2-8-rgb_front;11.84;22.21;So if you start with your asynch pattern, what you're going to do, is you're going to take your strong hand and you're going to throw a triple throw, and leave all other throws exactly the same.;8;37
12400;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_3;1gjp23WV368_3-8-rgb_front;22.56;31.87;So what this will do is it will delay your right hand by one beat, thereby putting it into the same pattern as your left and moving you into synchrous.;8;30
12401;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_4;1gjp23WV368_4-8-rgb_front;32.47;33.63;It looks something like this.;8;5
12402;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_5;1gjp23WV368_5-8-rgb_front;36.25;46.24;Here we're in asynch, we'll make a triple throw out of our left hand and keep all other throws the same, and it puts you into synch.;8;27
12403;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_6;1gjp23WV368_6-8-rgb_front;47.72;60.22;Now to get out of synch, to go back to asynch, you're going to do the exact same thing, you're going to delay your hand by one beat, but this will put you into asynch, just like that.;8;38
12404;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_7;1gjp23WV368_7-8-rgb_front;60.54;62.14;Hopefully you don't drop like I just did.;8;8
12405;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_8;1gjp23WV368_8-8-rgb_front;63.07;75.39;But again, so you can see how that works, we'll be in synch, a triple throw puts us right back into asynch.;8;22
12406;1gjp23WV368;1gjp23WV368-8-rgb_front;1gjp23WV368_9;1gjp23WV368_9-8-rgb_front;76.01;83.47;Now that triple throw can be pretty hard to execute it sometimes, but you just have to really think about isolating your right and left hands, getting a triple and a double, and it should all work out!;8;38
12407;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_0;1glVsfq3zG8_0-8-rgb_front;0.05;5.72;The first thing we need to look at is actually getting the glass melted before we start making beads.;8;19
12408;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_1;1glVsfq3zG8_1-8-rgb_front;5.99;17.19;"You need to be very careful when you melt glass because if you heat glass up too quickly it's just like dropping an ice cube into a hot glass of tea, it will shatter very quickly; it's called thermo-shocking.";8;39
12409;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_2;1glVsfq3zG8_2-8-rgb_front;17.61;29.6;So with a piece of glass with a diameter this large you want to make sure that you introduce it into the flame very, very slowly, and you start at the back end of the flame, about six inches out from the head of the torch.;8;46
12410;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_3;1glVsfq3zG8_3-8-rgb_front;32.23;37.81;So remember, the thicker the diameter of your glass, the more slowly you're going to have to introduce it to the flame.;8;22
12411;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_4;1glVsfq3zG8_4-8-rgb_front;38.52;46.62;As this glass starts to heat up and gets to the point that it's malleable enough to work, it'll start to get an orange glow to the tip.;8;28
12412;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_5;1glVsfq3zG8_5-8-rgb_front;51.31;57.64;As the orange increases going down the tube you can then bring the glass closer and closer to the head of the torch.;8;23
12413;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_6;1glVsfq3zG8_6-8-rgb_front;58.03;61.81;You never want to work closer than about two inches to the head of the torch.;8;16
12414;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_7;1glVsfq3zG8_7-8-rgb_front;68.5;80.88;So now you can begin to see the tip is orange, you introduce more of the glass, and as you want to make sure that as you're heating the glass you keep rotating the rod in your hand.;8;38
12415;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_8;1glVsfq3zG8_8-8-rgb_front;82.35;96.84;As you continue to heat, the orange color will spread, and eventually the glass is going to become the consistency of warm honey, and it's going to start to droop when you hold the rod still.;8;36
12416;1glVsfq3zG8;1glVsfq3zG8-8-rgb_front;1glVsfq3zG8_9;1glVsfq3zG8_9-8-rgb_front;97.42;100.94;When you have this droop, it's finally time to work your glass.;8;12
12417;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_0;1gqVLt2Z-DY_0-8-rgb_front;0.24;5.07;Another way that things happens is, as the child ages, they obviously start to fall a lot.;8;17
12418;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_1;1gqVLt2Z-DY_1-8-rgb_front;5.11;8.36;As they learn to walk, as they crawl, and things of that nature.;8;13
12419;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_10;1gqVLt2Z-DY_10-8-rgb_front;36.09;37.02;We've got gymnastics.;8;3
12420;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_11;1gqVLt2Z-DY_11-8-rgb_front;37.02;37.81;We've got ballet.;8;3
12421;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_12;1gqVLt2Z-DY_12-8-rgb_front;37.81;38.68;We've got dance.;8;3
12422;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_13;1gqVLt2Z-DY_13-8-rgb_front;39.32;45.13;All this going on, when bodies aren't quite ready yet to handle the physical load that's being placed upon them.;8;20
12423;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_14;1gqVLt2Z-DY_14-8-rgb_front;45.56;53.2;It's these little bumps, these little bruises, these little chronic, repetitive type motions, that can actually create problems within the spine.;8;21
12424;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_15;1gqVLt2Z-DY_15-8-rgb_front;54.11;56.21;Now, you ask why does a child need to be checked?;8;11
12425;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_16;1gqVLt2Z-DY_16-8-rgb_front;56.68;62.58;One thing, that I've told parents through out my chiropractic career is that as the twig is bent, so grows the tree.;8;22
12426;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_17;1gqVLt2Z-DY_17-8-rgb_front;63.1;70.11;If a child has a mis-alignment at an early age, there's a good possibility that that misalignment can grow into bigger things as that child ages.;8;26
12427;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_18;1gqVLt2Z-DY_18-8-rgb_front;70.87;77.0;It's much more effective to get that child taken of when they're young, as opposed to waiting for it to be a problem.;8;23
12428;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_19;1gqVLt2Z-DY_19-8-rgb_front;77.59;81.2;So, I would encourage you all to get your children checked by a chiropractor today.;8;15
12429;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_2;1gqVLt2Z-DY_2-8-rgb_front;8.76;13.19;They're falling and bumping into things, and doing all things that kids do.;8;13
12430;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_3;1gqVLt2Z-DY_3-8-rgb_front;13.85;20.9;In fact, some one study, I think a survey showed that the average child falls about twenty five hundred times before they're five years old.;8;25
12431;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_4;1gqVLt2Z-DY_4-8-rgb_front;20.95;26.3;Now, I know I'm way above average, cause I know I fell way more than twenty five hundred times before I was five years old.;8;25
12432;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_5;1gqVLt2Z-DY_5-8-rgb_front;26.95;31.22;Now, another thing that happens as we age, is that, we go into youth sports.;8;15
12433;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_6;1gqVLt2Z-DY_6-8-rgb_front;31.42;33.81;Not only youth sports but all kinds of other activities.;8;10
12434;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_7;1gqVLt2Z-DY_7-8-rgb_front;33.81;34.67;We've got soccer.;8;3
12435;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_8;1gqVLt2Z-DY_8-8-rgb_front;34.67;35.44;We've got football.;8;3
12436;1gqVLt2Z-DY;1gqVLt2Z-DY-8-rgb_front;1gqVLt2Z-DY_9;1gqVLt2Z-DY_9-8-rgb_front;35.44;36.09;We've got baseball.;8;3
12455;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_0;1gzlYGPQ9Zs_0-8-rgb_front;0.03;0.58;CHRIS MURPHY: Hi.;8;3
12456;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_12;1gzlYGPQ9Zs_12-8-rgb_front;39.62;42.07;So you want to keep your city contacts alive.;8;9
12457;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_13;1gzlYGPQ9Zs_13-8-rgb_front;42.07;45.42;So, work the road for money and the city for contacts.;8;11
12458;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_14;1gzlYGPQ9Zs_14-8-rgb_front;45.42;52.46;So, in the beginning, the road work on the weekends, you'll get paid more money, anyway, so you want to do the road.;8;23
12459;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_15;1gzlYGPQ9Zs_15-8-rgb_front;52.46;54.98;You want to build your act in the city then go out in the road.;8;15
12460;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_16;1gzlYGPQ9Zs_16-8-rgb_front;55.04;57.51;However, don't abandon the city.;8;5
12461;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_17;1gzlYGPQ9Zs_17-8-rgb_front;57.51;63.5;Because what happens is many television acts come out of the city 'cause many showcases in front of agents who come out to the city.;8;25
12462;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_18;1gzlYGPQ9Zs_18-8-rgb_front;63.5;65.67;So, you want to have both worlds, okay, do 'em both.;8;11
12463;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_2;1gzlYGPQ9Zs_2-8-rgb_front;2.78;4.97;I'm here at the New York Comedy Club in New York City.;8;12
12464;1gzlYGPQ9Zs;1gzlYGPQ9Zs-8-rgb_front;1gzlYGPQ9Zs_3;1gzlYGPQ9Zs_3-8-rgb_front;5.31;8.71;Today we're going to talk about how to have a career in comedy.;8;13
